ID_Venda;Data;Cliente;Produto;Categoria;Valor_Unitario;Quantidade;Total_Venda;Desconto_Pct;Status;Cidade;Vendedor
16216;09/10/2024;Cliente_7808;Mouse Logitech;Acessórios;4200,71;9;9944,95;23,1;Pendente;Belo Horizonte;Pedro
16217;2024-11-26;Cliente_8027;Teclado Mecânico;Acessórios;1146,2;11;9344,11;10,9;Concluída;Belo Horizonte;Pedro
16218;20/02/2024;Cliente_4817;Notebook Dell;Eletrônicos;1514,56;7;6683,54;13,6;Concluída;Belo Horizonte;João
16219;2024-06-02;Cliente_7020;Teclado Mecânico;Periféricos;7177,37;3;12406,55;28,0;Pendente;Porto Alegre;Ana
16220;inválida;Cliente_3108;Notebook Dell;Acessórios;4103,54;13;4947,95;13,9;Pendente;Porto Alegre;Ana
16221;16-07-2024;Cliente_2396;iPhone 15;Eletrônicos;4743,31;10;4762,23;2,1;;Belo Horizonte;Pedro
16222;30-01-2024;Cliente_6469;Teclado Mecânico;Periféricos;5277,25;12;6716,79;14,9;Cancelada;Belo Horizonte;Carlos
16223;2024-10-29;Cliente_3494;Teclado Mecânico;Acessórios;8604,93;11;11368,65;7,8;Cancelada;Belo Horizonte;Maria
16224;14/10/2024;Cliente_7852;Teclado Mecânico;Periféricos;1076,62;8;10980,53;10,1;Cancelada;São Paulo;João
16225;2024-12-21;Cliente_8929;Teclado Mecânico;Eletrônicos;;13;14953,21;28,9;Pendente;Belo Horizonte;Ana
16226;2024-08-18;Cliente_4309;Notebook Dell;Acessórios;7729,1;2;7186,03;7,9;Concluída;São Paulo;Maria
16227;inválida;Cliente_8399;Mouse Logitech;Periféricos;6904,14;dez;10540,78;0,7;;Rio de Janeiro;Ana
16228;06-03-2024;Cliente_2876;Notebook Dell;Acessórios;8878,78;3;7096,05;29,4;Cancelada;Belo Horizonte;Ana
16229;05-03-2024;Cliente_2190;Teclado Mecânico;Eletrônicos;2771,13;9;4649,42;9,3;Concluída;São Paulo;Carlos
16230;2024-07-26;Cliente_1204;Notebook Dell;Eletrônicos;8940,12;5;8835,89;29,8;Pendente;Rio de Janeiro;Carlos
16231;06-12-2024;Cliente_8405;Teclado Mecânico;Periféricos;4113,69;1;5157,42;7,7;Concluída;Porto Alegre;Maria
16232;03/05/2024;Cliente_1107;Notebook Dell;Periféricos;8488,11;6;9714,86;12,5;Concluída;Belo Horizonte;Carlos
16233;15/01/2024;Cliente_7470;Monitor LG;Eletrônicos;2835,46;13;12616,94;21,5;;Belo Horizonte;Pedro
16234;inválida;Cliente_9751;Notebook Dell;Acessórios;7455,39;6;12281,94;4,0;Cancelada;Porto Alegre;Pedro
16235;27-06-2024;Cliente_7724;Teclado Mecânico;Periféricos;409,38;6;8809,15;23,3;Cancelada;Porto Alegre;Carlos
16236;16-01-2024;Cliente_9617;Monitor LG;Periféricos;4836,33;5;13887,82;12,2;;Curitiba;Maria
16237;26-11-2024;Cliente_8096;Notebook Dell;Eletrônicos;1823,88;15;11155,11;18,3;Concluída;São Paulo;Maria
16238;15-07-2024;Cliente_5490;Monitor LG;Eletrônicos;;3;2424,03;18,2;Concluída;Rio de Janeiro;Pedro
16239;05/04/2024;Cliente_7867;Notebook Dell;Periféricos;3254,99;4;5744,88;8,5;;São Paulo;Maria
16240;12/10/2024;Cliente_6032;Notebook Dell;Periféricos;4158,02;3;1612,57;1,9;Cancelada;São Paulo;Maria
16241;inválida;Cliente_2652;Mouse Logitech;Eletrônicos;853,75;12;10864,49;14,1;Concluída;Porto Alegre;Carlos
16242;2024-08-19;Cliente_5764;iPhone 15;Acessórios;6482,12;12;9473,58;27,5;Concluída;Porto Alegre;Pedro
16243;04-03-2024;Cliente_8744;iPhone 15;Eletrônicos;5658,31;8;13560,43;3,9;Cancelada;São Paulo;João
16244;2024-07-12;Cliente_4853;Mouse Logitech;Periféricos;3422,79;3;9738,38;19,6;Cancelada;Porto Alegre;João
16245;2024-07-30;Cliente_6733;Monitor LG;Acessórios;1350,69;15;14023,49;0,8;;Curitiba;Carlos
16246;09/02/2024;Cliente_6093;Notebook Dell;Periféricos;6790,16;dez;4949,25;25,6;Pendente;São Paulo;João
16247;2024-03-12;Cliente_8007;Notebook Dell;Acessórios;8032,76;8;5833,42;8,2;Concluída;Belo Horizonte;João
16248;inválida;Cliente_9999;Monitor LG;Acessórios;3404,82;1;9449,02;20,7;;Curitiba;Ana
16249;22/05/2024;Cliente_6499;Monitor LG;Acessórios;4524,08;3;2960,77;24,2;Concluída;Curitiba;João
16250;17/01/2024;Cliente_4136;Notebook Dell;Acessórios;8416,6;8;3431,82;27,1;Pendente;Porto Alegre;Carlos
16251;06/03/2024;Cliente_8644;Teclado Mecânico;Periféricos;;9;6093,34;29,9;Pendente;Curitiba;Maria
16252;14-12-2024;Cliente_5781;Mouse Logitech;Acessórios;2996,73;15;1244,18;12,3;Cancelada;São Paulo;Carlos
16253;2024-04-22;Cliente_4043;Notebook Dell;Eletrônicos;7954,18;7;6773,24;16,5;Pendente;Rio de Janeiro;Maria
16254;10-11-2024;Cliente_6616;Monitor LG;Eletrônicos;455,13;5;9615,59;19,6;Concluída;Belo Horizonte;Pedro
16255;inválida;Cliente_3824;iPhone 15;Acessórios;6665,05;10;9997,31;1,5;Cancelada;Rio de Janeiro;Maria
16256;07/02/2024;Cliente_6202;Mouse Logitech;Eletrônicos;2565,77;2;7552,17;28,2;;Porto Alegre;Ana
16257;2024-08-12;Cliente_8526;Mouse Logitech;Acessórios;5516,65;4;12578,8;21,9;Pendente;Curitiba;Pedro
16258;10/10/2024;Cliente_8278;iPhone 15;Acessórios;2632,67;11;6639,26;1,3;Concluída;Belo Horizonte;João
16259;2024-08-03;Cliente_7223;Monitor LG;Acessórios;7862,75;4;1086,05;12,5;Pendente;Belo Horizonte;Maria
16260;02-07-2024;Cliente_9820;iPhone 15;Eletrônicos;2115,07;15;12581,69;22,8;Concluída;Porto Alegre;João
16261;09/01/2024;Cliente_9049;Notebook Dell;Acessórios;2579,86;2;191,78;19,4;Cancelada;Rio de Janeiro;Maria
16262;inválida;Cliente_8903;Teclado Mecânico;Acessórios;8462,16;13;4605,7;11,9;Concluída;Belo Horizonte;João
16263;10/11/2024;Cliente_4622;iPhone 15;Eletrônicos;7902,58;12;694,15;11,5;Concluída;Curitiba;Carlos
16264;16/06/2024;Cliente_7126;iPhone 15;Periféricos;;7;3906,85;17,6;Pendente;Belo Horizonte;Pedro
16265;2024-11-21;Cliente_2448;Monitor LG;Acessórios;6304,13;dez;9211,66;13,7;Concluída;Belo Horizonte;João
16266;2024-05-21;Cliente_7357;Teclado Mecânico;Periféricos;585,28;2;8006,87;15,0;Pendente;São Paulo;Ana
16267;2024-03-02;Cliente_7320;Notebook Dell;Acessórios;4208,97;12;6266,25;18,1;Concluída;Belo Horizonte;Maria
16268;30/05/2024;Cliente_1557;Monitor LG;Eletrônicos;2345,1;15;10739,0;4,3;Pendente;Belo Horizonte;Ana
16269;inválida;Cliente_4679;Monitor LG;Eletrônicos;6996,86;5;13523,62;12,2;Pendente;Rio de Janeiro;Ana
16270;18/04/2024;Cliente_3639;iPhone 15;Eletrônicos;5612,28;6;11304,42;14,6;Pendente;Belo Horizonte;Ana
16271;28/06/2024;Cliente_5082;iPhone 15;Periféricos;1942,26;4;4560,81;1,7;Cancelada;Curitiba;Carlos
16272;2024-08-22;Cliente_8871;Monitor LG;Eletrônicos;1671,16;12;11406,67;19,2;;Porto Alegre;Pedro
16273;2024-07-21;Cliente_1493;Notebook Dell;Eletrônicos;846,96;12;8550,74;26,3;Cancelada;Rio de Janeiro;João
16274;2024-08-10;Cliente_2635;Notebook Dell;Eletrônicos;3174,17;14;5179,71;12,8;Cancelada;Rio de Janeiro;Carlos
16275;2024-03-12;Cliente_5342;iPhone 15;Periféricos;7816,98;9;11415,77;18,0;Cancelada;Porto Alegre;João
16276;inválida;Cliente_1278;Monitor LG;Acessórios;461,83;15;2966,69;24,4;;São Paulo;Pedro
16277;2024-10-08;Cliente_6782;Notebook Dell;Eletrônicos;;11;14969,37;20,7;;Belo Horizonte;Carlos
16278;2024-05-06;Cliente_2012;Monitor LG;Eletrônicos;2392,6;8;424,73;12,3;Concluída;Porto Alegre;João
16279;2024-03-06;Cliente_8207;Mouse Logitech;Eletrônicos;1093,68;5;14389,76;17,5;;Porto Alegre;Carlos
16280;21/04/2024;Cliente_2256;Notebook Dell;Eletrônicos;1323,15;8;6943,96;17,2;Pendente;São Paulo;Maria
16281;17-10-2024;Cliente_6753;iPhone 15;Acessórios;1108,42;15;13969,14;9,1;;Porto Alegre;Ana
16282;01-07-2024;Cliente_2599;Teclado Mecânico;Periféricos;5517,51;2;8708,24;12,6;Cancelada;São Paulo;Ana
16283;inválida;Cliente_7225;Mouse Logitech;Eletrônicos;5406,59;6;429,28;5,5;;Belo Horizonte;Maria
16284;09-11-2024;Cliente_4645;Mouse Logitech;Periféricos;8210,97;dez;13973,48;22,8;Cancelada;São Paulo;Carlos
16285;2024-06-20;Cliente_3307;iPhone 15;Acessórios;3091,77;9;1013,36;12,3;Pendente;Rio de Janeiro;Carlos
16286;25/10/2024;Cliente_4663;Teclado Mecânico;Periféricos;8662,37;10;14298,68;19,9;;Curitiba;Pedro
16287;23/11/2024;Cliente_1949;Monitor LG;Eletrônicos;5201,28;15;3575,75;24,3;Pendente;São Paulo;Pedro
16288;05-09-2024;Cliente_6029;Mouse Logitech;Periféricos;8038,97;10;4643,44;2,2;;São Paulo;João
16289;2024-08-12;Cliente_8989;iPhone 15;Acessórios;6637,34;13;6258,38;8,6;Cancelada;Porto Alegre;Maria
16290;inválida;Cliente_9049;Monitor LG;Acessórios;;3;11606,12;7,1;Concluída;Belo Horizonte;Carlos
16291;01-06-2024;Cliente_3473;iPhone 15;Periféricos;4685,57;14;4141,15;19,2;Pendente;Curitiba;Maria
16292;24/01/2024;Cliente_6517;Teclado Mecânico;Eletrônicos;767,69;15;12625,86;24,4;Pendente;Curitiba;Maria
16293;20-04-2024;Cliente_7857;iPhone 15;Acessórios;189,76;6;6795,97;14,0;;Belo Horizonte;João
16294;14/06/2024;Cliente_2233;Mouse Logitech;Periféricos;3759,23;5;12236,91;8,7;Pendente;Rio de Janeiro;Carlos
16295;01-04-2024;Cliente_2498;iPhone 15;Eletrônicos;3120,45;15;5940,95;8,5;Pendente;Curitiba;Ana
16296;2024-06-20;Cliente_6921;Mouse Logitech;Eletrônicos;7486,56;1;9092,56;0,7;Cancelada;Belo Horizonte;Maria
16297;inválida;Cliente_6645;Teclado Mecânico;Eletrônicos;1749,07;3;12215,0;3,5;Concluída;Rio de Janeiro;Maria
16298;2024-04-16;Cliente_4767;Mouse Logitech;Acessórios;7560,05;7;4884,48;21,9;Cancelada;Rio de Janeiro;Ana
16299;27-05-2024;Cliente_4770;Mouse Logitech;Eletrônicos;8130,91;5;14162,54;29,7;Cancelada;São Paulo;Maria
16300;10-05-2024;Cliente_9275;Monitor LG;Periféricos;773,22;12;103,7;5,6;Cancelada;São Paulo;Pedro
16301;2024-07-23;Cliente_5771;Teclado Mecânico;Eletrônicos;3607,64;3;1619,61;17,4;;Porto Alegre;Pedro
16302;13/03/2024;Cliente_2501;Notebook Dell;Acessórios;6897,8;8;1295,96;13,8;Pendente;Curitiba;Pedro
16303;30-09-2024;Cliente_7447;Teclado Mecânico;Eletrônicos;;dez;9727,72;8,0;Concluída;Porto Alegre;Maria
16304;inválida;Cliente_3059;Mouse Logitech;Periféricos;1741,18;11;14885,32;25,3;Pendente;Curitiba;Ana
16305;2024-01-01;Cliente_1283;Monitor LG;Periféricos;3595,68;2;14251,46;1,0;;Rio de Janeiro;Pedro
16306;28/08/2024;Cliente_8117;Monitor LG;Eletrônicos;7241,71;14;13021,09;13,9;Concluída;Belo Horizonte;João
16307;29/04/2024;Cliente_4034;Teclado Mecânico;Acessórios;7154,9;9;11987,91;23,7;;São Paulo;Ana
16308;2024-05-09;Cliente_9970;Mouse Logitech;Acessórios;2208,1;7;10572,41;20,7;Cancelada;Belo Horizonte;Ana
16309;2024-05-21;Cliente_9337;Monitor LG;Eletrônicos;3992,23;5;10787,93;9,8;;Rio de Janeiro;Carlos
16310;22/12/2024;Cliente_2426;Teclado Mecânico;Eletrônicos;4237,76;15;12036,87;27,5;Pendente;Rio de Janeiro;Carlos
16311;inválida;Cliente_6257;Notebook Dell;Eletrônicos;1178,17;2;703,32;4,8;Cancelada;Rio de Janeiro;João
16312;2024-09-03;Cliente_7694;Mouse Logitech;Acessórios;861,47;5;6953,76;4,6;;Rio de Janeiro;Maria
16313;24/10/2024;Cliente_7514;iPhone 15;Acessórios;341,78;15;5310,72;3,0;;São Paulo;João
16314;2024-03-17;Cliente_1877;Notebook Dell;Acessórios;3439,91;6;3663,4;2,8;;Belo Horizonte;Carlos
16315;17/02/2024;Cliente_4162;Mouse Logitech;Eletrônicos;1519,04;4;13916,73;7,0;Pendente;Porto Alegre;Maria
16316;13-05-2024;Cliente_1437;Monitor LG;Acessórios;;13;10448,32;4,9;Concluída;Belo Horizonte;João
16317;2024-10-28;Cliente_9767;Teclado Mecânico;Eletrônicos;4596,19;8;13158,47;27,3;;Porto Alegre;Maria
16318;inválida;Cliente_1950;Mouse Logitech;Periféricos;7939,16;15;6539,69;9,7;;Porto Alegre;Ana
16319;26-08-2024;Cliente_6756;Mouse Logitech;Eletrônicos;1520,52;4;7310,31;29,3;Cancelada;Belo Horizonte;Carlos
16320;11/06/2024;Cliente_2373;Teclado Mecânico;Eletrônicos;6298,4;4;6236,46;17,6;Cancelada;Curitiba;Maria
16321;02/02/2024;Cliente_9552;Monitor LG;Acessórios;6948,13;7;3333,67;8,7;;Curitiba;Carlos
16322;18/12/2024;Cliente_4530;Mouse Logitech;Eletrônicos;8011,13;dez;14790,02;9,2;Concluída;Rio de Janeiro;Maria
16323;28/05/2024;Cliente_5309;Notebook Dell;Periféricos;6887,4;7;5238,98;27,5;Concluída;Porto Alegre;Maria
16324;2024-10-25;Cliente_4277;iPhone 15;Periféricos;3882,06;1;6039,52;0,5;;São Paulo;Ana
16325;inválida;Cliente_5491;iPhone 15;Periféricos;6142,94;3;8927,59;28,8;Cancelada;São Paulo;Ana
16326;2024-08-13;Cliente_4355;Mouse Logitech;Periféricos;501,99;1;7989,66;20,8;Concluída;Belo Horizonte;Carlos
16327;2024-11-29;Cliente_7675;Monitor LG;Eletrônicos;8281,56;12;13493,39;5,7;;Porto Alegre;Maria
16328;05/08/2024;Cliente_5090;Monitor LG;Acessórios;4631,24;5;14196,74;28,6;;Rio de Janeiro;Maria
16329;20/09/2024;Cliente_6271;Mouse Logitech;Eletrônicos;;1;8160,69;3,2;Pendente;São Paulo;Ana
16330;27-01-2024;Cliente_8128;Monitor LG;Periféricos;2772,75;12;2321,03;16,0;Cancelada;Curitiba;Carlos
16331;2024-09-27;Cliente_9641;Mouse Logitech;Acessórios;6656,99;13;14003,85;11,4;Cancelada;São Paulo;Carlos
16332;inválida;Cliente_2003;iPhone 15;Acessórios;5693,56;3;306,62;12,6;;Belo Horizonte;Maria
16333;31/01/2024;Cliente_9557;Notebook Dell;Periféricos;5857,33;6;6592,77;14,4;Concluída;Porto Alegre;Carlos
16334;22-12-2024;Cliente_9171;Teclado Mecânico;Eletrônicos;7796,57;2;5174,38;20,8;;Rio de Janeiro;Pedro
16335;02/09/2024;Cliente_8256;Mouse Logitech;Periféricos;8195,87;4;9391,69;4,1;;Rio de Janeiro;Maria
16336;2024-02-13;Cliente_5076;Monitor LG;Periféricos;964,68;5;5355,28;17,5;Cancelada;Curitiba;Maria
16337;15-04-2024;Cliente_5659;Monitor LG;Periféricos;345,51;6;2501,41;8,7;;Curitiba;Carlos
16338;2024-02-13;Cliente_8982;Teclado Mecânico;Eletrônicos;1467,2;8;1938,57;11,3;;São Paulo;Maria
16339;inválida;Cliente_3375;Mouse Logitech;Acessórios;8121,19;12;4436,52;22,9;Cancelada;São Paulo;Pedro
16340;08/05/2024;Cliente_5829;Monitor LG;Eletrônicos;5307,75;10;7893,94;28,1;Cancelada;Rio de Janeiro;Pedro
16341;2024-08-09;Cliente_5269;Monitor LG;Acessórios;1929,45;dez;1771,55;25,5;Concluída;Curitiba;Maria
16342;2024-09-30;Cliente_2541;Mouse Logitech;Periféricos;;7;5705,45;25,6;Concluída;Rio de Janeiro;Ana
16343;28-03-2024;Cliente_7953;Notebook Dell;Periféricos;8092,68;15;2043,21;16,7;Cancelada;Rio de Janeiro;Maria
16344;23/02/2024;Cliente_8598;iPhone 15;Periféricos;142,96;5;521,2;20,0;Cancelada;Porto Alegre;João
16345;05-09-2024;Cliente_7351;iPhone 15;Periféricos;7466,89;9;5269,19;8,4;Pendente;Porto Alegre;Ana
16346;inválida;Cliente_3363;Notebook Dell;Periféricos;2852,56;9;5858,32;19,4;;São Paulo;João
16347;21/08/2024;Cliente_2545;Teclado Mecânico;Periféricos;5589,91;9;6507,39;3,5;Concluída;Porto Alegre;Pedro
16348;24-01-2024;Cliente_9794;Teclado Mecânico;Eletrônicos;6686,55;8;9743,57;1,5;Concluída;Porto Alegre;João
16349;2024-12-09;Cliente_9040;Notebook Dell;Periféricos;6692,07;2;7411,74;15,1;Concluída;São Paulo;João
16350;19-11-2024;Cliente_5755;Monitor LG;Acessórios;2220,36;10;14418,68;13,2;Pendente;Rio de Janeiro;Maria
16351;2024-06-12;Cliente_4955;Teclado Mecânico;Periféricos;8198,19;10;11024,02;26,5;Concluída;Curitiba;Ana
16352;03/06/2024;Cliente_1337;Monitor LG;Acessórios;4016,07;2;12117,55;25,8;Pendente;Curitiba;Ana
16353;inválida;Cliente_7669;Notebook Dell;Acessórios;4115,74;10;2603,04;6,9;Pendente;Belo Horizonte;João
16354;2024-01-28;Cliente_5686;iPhone 15;Eletrônicos;7046,65;13;6290,04;17,6;;Porto Alegre;Ana
16355;24-11-2024;Cliente_9188;Mouse Logitech;Periféricos;;5;5696,16;24,4;Concluída;São Paulo;Maria
16356;29/11/2024;Cliente_5938;Teclado Mecânico;Periféricos;4819,64;2;5596,7;3,1;;Curitiba;Ana
16357;2024-03-14;Cliente_3137;Notebook Dell;Acessórios;5105,12;2;10087,25;8,0;Cancelada;Porto Alegre;Maria
16358;23-10-2024;Cliente_4293;Notebook Dell;Acessórios;4000,06;1;1927,01;17,3;Concluída;Rio de Janeiro;Maria
16359;11/04/2024;Cliente_3294;Notebook Dell;Periféricos;7541,28;12;14761,45;13,5;;Rio de Janeiro;Carlos
16360;inválida;Cliente_7403;Mouse Logitech;Acessórios;760,07;dez;10688,95;30,0;Cancelada;Rio de Janeiro;Maria
16361;14/05/2024;Cliente_9655;iPhone 15;Periféricos;7502,38;13;10925,15;24,1;;Belo Horizonte;Maria
16362;27-12-2024;Cliente_4870;Teclado Mecânico;Eletrônicos;1740,21;5;13541,96;26,7;;São Paulo;Pedro
16363;10/04/2024;Cliente_5945;Teclado Mecânico;Periféricos;3998,17;6;6732,57;25,2;Pendente;Rio de Janeiro;Maria
16364;25/07/2024;Cliente_9560;Mouse Logitech;Eletrônicos;5014,97;1;9394,97;21,2;Pendente;Rio de Janeiro;Pedro
16365;28/01/2024;Cliente_8913;Notebook Dell;Acessórios;8157,87;7;13660,24;28,5;Pendente;Rio de Janeiro;Carlos
16366;09/04/2024;Cliente_1396;Notebook Dell;Eletrônicos;3230,41;2;12924,37;0,6;Cancelada;Rio de Janeiro;João
16367;inválida;Cliente_3822;Mouse Logitech;Periféricos;5002,34;7;228,83;3,4;Concluída;Belo Horizonte;Ana
16368;2024-08-09;Cliente_6498;Notebook Dell;Periféricos;;13;6693,34;18,2;Pendente;São Paulo;Maria
16369;27-11-2024;Cliente_2707;Mouse Logitech;Eletrônicos;380,52;13;1357,53;28,8;;Porto Alegre;Maria
16370;20-06-2024;Cliente_7891;Mouse Logitech;Acessórios;3867,7;15;1387,69;27,9;Cancelada;Curitiba;Maria
16371;10-01-2024;Cliente_3765;Mouse Logitech;Eletrônicos;3721,92;12;14562,66;17,2;Pendente;Belo Horizonte;Ana
16372;16/06/2024;Cliente_1663;Notebook Dell;Periféricos;7266,84;11;5402,97;25,9;Pendente;Belo Horizonte;João
16373;2024-03-27;Cliente_6114;iPhone 15;Eletrônicos;1231,02;2;2682,3;5,5;Concluída;Curitiba;Carlos
16374;inválida;Cliente_6708;Teclado Mecânico;Acessórios;1402,09;6;3098,4;4,9;Cancelada;Curitiba;João
16375;28/05/2024;Cliente_5338;Mouse Logitech;Eletrônicos;270,61;1;8836,67;28,3;Pendente;Rio de Janeiro;Maria
16376;2024-01-14;Cliente_9621;Notebook Dell;Acessórios;6070,5;8;14384,07;12,4;Concluída;Rio de Janeiro;Carlos
16377;2024-07-28;Cliente_3529;Notebook Dell;Eletrônicos;7556,57;3;2350,31;13,1;Cancelada;Porto Alegre;Carlos
16378;19/01/2024;Cliente_7187;Notebook Dell;Periféricos;6160,59;12;12465,86;23,0;;São Paulo;Carlos
16379;10/06/2024;Cliente_3291;Notebook Dell;Acessórios;8925,54;dez;6890,5;3,2;Cancelada;Porto Alegre;Carlos
16380;2024-05-11;Cliente_8177;Monitor LG;Periféricos;351,06;2;11310,2;17,2;Concluída;Porto Alegre;João
16381;inválida;Cliente_8811;Teclado Mecânico;Eletrônicos;;15;7345,16;9,3;Pendente;Porto Alegre;Ana
16382;13/03/2024;Cliente_4370;Notebook Dell;Periféricos;7491,1;10;931,23;13,3;Concluída;Belo Horizonte;Maria
16383;2024-02-18;Cliente_4657;Mouse Logitech;Eletrônicos;3674,43;7;13917,12;9,4;Concluída;Belo Horizonte;João
16384;05/08/2024;Cliente_2672;Monitor LG;Acessórios;6752,15;1;14393,23;19,6;Cancelada;Porto Alegre;Pedro
16385;15-04-2024;Cliente_4067;Monitor LG;Periféricos;2712,81;11;2303,73;16,9;Pendente;Rio de Janeiro;Ana
16386;22/09/2024;Cliente_6531;Monitor LG;Periféricos;5571,42;7;3942,27;17,7;;Porto Alegre;Ana
16387;06/03/2024;Cliente_9539;Monitor LG;Eletrônicos;8097,62;15;6259,21;15,6;Pendente;Rio de Janeiro;Maria
16388;inválida;Cliente_2575;Monitor LG;Periféricos;4938,48;2;13113,95;26,6;Concluída;São Paulo;João
16389;20/01/2024;Cliente_3140;iPhone 15;Periféricos;7088,34;5;8848,01;0,1;Concluída;Curitiba;Maria
16390;12/06/2024;Cliente_8617;iPhone 15;Acessórios;8428,73;15;7801,82;5,0;;São Paulo;Carlos
16391;27/10/2024;Cliente_7444;Monitor LG;Periféricos;7396,77;5;7755,87;8,5;;Rio de Janeiro;Maria
16392;04-04-2024;Cliente_7593;Teclado Mecânico;Eletrônicos;1339,84;10;737,75;0,8;Concluída;Curitiba;Maria
16393;31/03/2024;Cliente_4652;Teclado Mecânico;Eletrônicos;5338,65;5;6985,17;10,4;Cancelada;Belo Horizonte;João
16394;2024-07-09;Cliente_5357;iPhone 15;Periféricos;;12;11566,97;14,9;Cancelada;São Paulo;Ana
16395;inválida;Cliente_1115;Notebook Dell;Acessórios;584,73;9;11733,67;1,7;Concluída;Curitiba;Carlos
16396;15/01/2024;Cliente_5196;Notebook Dell;Acessórios;5506,89;3;1743,43;14,2;Pendente;Curitiba;Pedro
16397;05-12-2024;Cliente_2708;Mouse Logitech;Acessórios;3309,44;3;1132,49;24,4;Pendente;Curitiba;Pedro
16398;10/11/2024;Cliente_8247;Monitor LG;Periféricos;189,26;dez;8621,91;18,8;Concluída;Curitiba;João
16399;08/02/2024;Cliente_5133;Notebook Dell;Periféricos;512,54;3;11665,65;24,3;;Curitiba;João
16400;2024-04-16;Cliente_5280;Notebook Dell;Eletrônicos;2013,92;8;14413,89;28,2;;Belo Horizonte;Carlos
16401;2024-09-30;Cliente_8661;Notebook Dell;Acessórios;667,55;8;12769,48;7,4;Pendente;Curitiba;Pedro
16402;inválida;Cliente_7968;Mouse Logitech;Periféricos;3104,12;6;6448,27;28,4;;Porto Alegre;João
16403;21/10/2024;Cliente_6588;Monitor LG;Acessórios;1139,3;5;9760,78;0,6;Concluída;São Paulo;João
16404;08/04/2024;Cliente_3983;Monitor LG;Acessórios;5135,98;5;14628,38;7,1;Cancelada;Rio de Janeiro;Pedro
16405;24/11/2024;Cliente_3114;iPhone 15;Periféricos;1879,22;12;773,08;9,7;Cancelada;Rio de Janeiro;Maria
16406;05/07/2024;Cliente_5970;Teclado Mecânico;Acessórios;3251,41;2;3294,63;18,5;;Rio de Janeiro;João
16407;2024-09-21;Cliente_7568;Monitor LG;Eletrônicos;;14;4124,19;6,9;Cancelada;São Paulo;Pedro
16408;29/02/2024;Cliente_7571;Mouse Logitech;Periféricos;4180,45;1;3921,49;9,2;Pendente;Belo Horizonte;Maria
16409;inválida;Cliente_9454;iPhone 15;Eletrônicos;4494,85;10;12285,87;10,9;Concluída;Curitiba;Pedro
16410;2024-11-02;Cliente_6424;Notebook Dell;Eletrônicos;183,88;10;10179,44;21,5;Cancelada;Porto Alegre;Ana
16411;2024-06-20;Cliente_2881;Teclado Mecânico;Periféricos;2957,29;4;4420,01;5,1;Pendente;Curitiba;Ana
16412;2024-12-13;Cliente_7753;Monitor LG;Eletrônicos;7649,47;15;11986,46;29,2;Cancelada;São Paulo;Ana
16413;19/06/2024;Cliente_3916;Monitor LG;Acessórios;8261,59;6;6737,97;1,2;;Rio de Janeiro;Pedro
16414;2024-04-20;Cliente_2090;Notebook Dell;Eletrônicos;6869,63;9;2196,34;16,2;;São Paulo;João
16415;05-04-2024;Cliente_8809;Monitor LG;Eletrônicos;7934,09;6;3265,3;30,0;;Porto Alegre;Pedro
16416;inválida;Cliente_7073;Teclado Mecânico;Acessórios;4512,65;3;5667,17;19,6;Cancelada;Rio de Janeiro;João
16417;01-06-2024;Cliente_2182;iPhone 15;Periféricos;1094,3;dez;9822,77;20,5;Cancelada;São Paulo;Pedro
16418;2024-08-14;Cliente_8559;Notebook Dell;Eletrônicos;2421,44;8;7451,43;9,4;Pendente;Porto Alegre;Pedro
16419;03/01/2024;Cliente_2709;Notebook Dell;Acessórios;8566,43;5;3427,9;2,5;Cancelada;Porto Alegre;Carlos
16420;15-05-2024;Cliente_5055;Notebook Dell;Periféricos;;14;3003,38;11,4;Concluída;Rio de Janeiro;Pedro
16421;2024-09-19;Cliente_7087;Mouse Logitech;Acessórios;2353,68;14;12091,15;26,7;Concluída;São Paulo;Pedro
16422;07/08/2024;Cliente_3352;Mouse Logitech;Eletrônicos;6967,97;2;1352,86;20,8;Pendente;Curitiba;Carlos
16423;inválida;Cliente_5867;Mouse Logitech;Eletrônicos;5768,73;14;5997,28;6,0;;Porto Alegre;Pedro
16424;28-01-2024;Cliente_6369;Mouse Logitech;Periféricos;4470,8;7;1048,97;28,4;;Curitiba;Ana
16425;2024-10-25;Cliente_5268;Teclado Mecânico;Acessórios;630,57;5;1683,67;27,6;Pendente;Belo Horizonte;Maria
16426;2024-05-06;Cliente_8442;Teclado Mecânico;Acessórios;5991,62;14;348,44;21,1;Concluída;Curitiba;João
16427;20-08-2024;Cliente_1477;Monitor LG;Acessórios;8774,12;8;6315,64;23,3;Cancelada;Porto Alegre;Ana
16428;2024-12-09;Cliente_6359;Notebook Dell;Acessórios;8052,37;2;1925,38;25,5;;Curitiba;João
16429;16/11/2024;Cliente_1116;Monitor LG;Eletrônicos;4310,92;10;13821,41;19,4;;Rio de Janeiro;João
