ID_Venda;Data;Cliente;Produto;Categoria;Regiao;Canal_Venda;Vendedor;Cidade;Valor_Unitario;Quantidade;Desconto_Pct;Total_Venda;Status;Nota_Cliente;Prazo_Entrega;Margem_Pct
18608;10-06-2024;CLI-68917;Mouse Logitech;Acessórios;Sudeste;Revendedor;Carlos;Curitiba;8511,23;13;8,3;101462,37;Cancelada;2,3;26;14,0
18609;05-01-2024;CLI-21148;Teclado Mecânico;Acessórios;Norte;Loja Física;João;Rio de Janeiro;2205,5;9;20,2;15839,9;Concluída;4,4;4;41,7
18610;2024-06-29;CLI-24160;Teclado Mecânico;Periféricos;Sul;Loja Física;João;São Paulo;3644,7;15;8,8;49859,5;Pendente;3,7;24;31,9
18611;2024-12-01;CLI-85445;Teclado Mecânico;Acessórios;Nordeste;Revendedor;Maria;São Paulo;3472,05;1;10,1;3121,37;Cancelada;3,7;14;43,1
18612;01-05-2024;CLI-91235;Teclado Mecânico;Acessórios;Centro-Oeste;Loja Física;Maria;Rio de Janeiro;2182,29;12.0;3,6;29452,19;Cancelada;4,6;17;24,4
18613;inválida;CLI-69887;iPhone 15;Eletrônicos;Sudeste;Televendas;João;Curitiba;4998,83;4;16,9;16616,11;Pendente;3,6;27;18,8
18614;01/10/2024;CLI-85713;Monitor LG;Periféricos;Sul;Loja Física;João;São Paulo;4886,21;6;11,1;26063,04;Concluída;3,8;6;11,7
18615;2024/06/15 14:30:00;CLI-37898;Notebook Dell;Eletrônicos;Centro-Oeste;Loja Física;João;Rio de Janeiro;5568,85;8;8,5;40763,98;Cancelada;2,7;8;
18616;04/08/2024;CLI-37425;Notebook Dell;Periféricos;Centro-Oeste;Loja Física;Pedro;Rio de Janeiro;773,61;2;26,6;1135,66;Concluída;2,9;11;33,9
18617;16-04-2024;CLI-65796;iPhone 15;Eletrônicos;Norte;Online;Carlos;São Paulo;;12;2,2;76729,5;Cancelada;4,9;18;22,4
18618;2024-05-12;CLI-83582;Monitor LG;Acessórios;Norte;Loja Física;Maria;São Paulo;472,98;15;1,5;6988,28;Concluída;2,5;29;33,8
18619;28-01-2024;CLI-23697;Notebook Dell;Eletrônicos;Nordeste;Revendedor;Ana;Rio de Janeiro;121,88;five;12,6;532,62;Cancelada;1,2;2;10,0
18620;07-08-2024;CLI-75766;Monitor LG;Eletrônicos;Sudeste;Televendas;Ana;São Paulo;6207,15;14;9,8;78383,89;Cancelada;2,8;15;20,5
18621;08-08-2024;CLI-33133;Monitor LG;Acessórios;Sul;Televendas;Carlos;Rio de Janeiro;4676,63;dez;27,7;13524,81;Pendente;3,5;3;36,5
18622;inválida;CLI-83133;iPhone 15;Periféricos;Norte;Televendas;Maria;Curitiba;201,55;12;22,0;1886,51;Concluída;3,3;11;20,7
18623;2024-08-20;CLI-96930;Notebook Dell;Acessórios;Norte;Revendedor;Pedro;Porto Alegre;4983,28;7;18,3;28499,38;Cancelada;4,1;16;44,5
18624;14/11/2024;CLI-45332;Notebook Dell;Eletrônicos;Nordeste;Loja Física;Ana;São Paulo;5237,89;4;25,5;15608,91;Cancelada;4,1;15;25,8
18625;24/07/2024;CLI-23393;Mouse Logitech;Acessórios;Sul;Loja Física;Ana;Belo Horizonte;2854,05;7;22,8;15423,29;Cancelada;1,1;2;38,0
18626;2024-03-09;CLI-99458;Notebook Dell;Periféricos;Sudeste;Loja Física;Ana;Rio de Janeiro;3342,08;13;26,0;32150,81;Concluída;4,8;2;22,6
18627;21-08-2024;CLI-45051;Teclado Mecânico;Acessórios;Centro-Oeste;Loja Física;Maria;Belo Horizonte;2834,15;10;11,8;24997,2;Pendente;1,2;9;5,6
18628;12-10-2024;CLI-73108;Mouse Logitech;Eletrônicos;Sudeste;Loja Física;João;São Paulo;1169,27;13;3,5;14668,49;Pendente;3,1;20;24,9
18629;2024-09-09;CLI-42106;iPhone 15;Eletrônicos;Centro-Oeste;Televendas;Carlos;São Paulo;5677,96;14;0,3;79252,97;Cancelada;4,0;10;41,2
18630;09-05-2024;CLI-56762;Notebook Dell;Acessórios;Norte;Revendedor;João;Rio de Janeiro;;12;12,9;34862,54;Concluída;4,9;24;6,7
18631;inválida;CLI-88325;Teclado Mecânico;Eletrônicos;Sudeste;Loja Física;Ana;Belo Horizonte;3918,77;1;13,1;3405,41;Concluída;4,4;25;37,7
18632;21-01-2024;CLI-28639;iPhone 15;Acessórios;Sudeste;Online;Carlos;Rio de Janeiro;5142,15;7;10,6;32179,57;Pendente;4,9;27;9,5
18633;12-03-2024;CLI-67368;iPhone 15;Eletrônicos;Centro-Oeste;Revendedor;Ana;Rio de Janeiro;3233,73;2;21,6;5070,49;Pendente;1,6;22;32,4
18634;2024-10-19;CLI-52227;Teclado Mecânico;Acessórios;Centro-Oeste;Revendedor;Pedro;São Paulo;4102,29;2;8,7;7490,78;Cancelada;4,5;9;25,5
18635;2024-08-03;CLI-79795;Mouse Logitech;Acessórios;Centro-Oeste;Televendas;Ana;Rio de Janeiro;4410,16;10;26,6;32370,57;Pendente;1,1;23;42,3
18636;17-09-2024;CLI-12930;Mouse Logitech;Eletrônicos;Sul;Loja Física;Carlos;Rio de Janeiro;2859,49;2;28,3;4100,51;Cancelada;1,5;3;39,8
18637;18-02-2024;CLI-49146;Notebook Dell;Eletrônicos;Sul;Online;Pedro;Belo Horizonte;4793,67;10;15,0;40746,19;Cancelada;1,4;7;11,9
18638;18/05/2024;CLI-73694;Mouse Logitech;Periféricos;Centro-Oeste;Online;João;Belo Horizonte;5990,8;11;4,7;62801,56;Pendente;2,7;13;35,3
18639;17-01-2024;CLI-88378;Notebook Dell;Eletrônicos;Sudeste;Televendas;Maria;Belo Horizonte;2311,86;6;5,3;13135,99;Cancelada;3,9;28;31,8
18640;inválida;CLI-32031;Notebook Dell;Periféricos;Centro-Oeste;Loja Física;Pedro;Belo Horizonte;6553,41;dez;23,5;70187,02;Concluída;3,3;3;13,8
18641;30-01-2024;CLI-59907;Notebook Dell;Periféricos;Norte;Loja Física;Ana;Porto Alegre;2055,19;9;29,2;13095,67;Cancelada;3,1;25;32,4
18642;30-04-2024;CLI-44198;iPhone 15;Eletrônicos;Sul;Televendas;Maria;São Paulo;2169,67;10;13,9;18680,86;Cancelada;2,7;13;32,8
18643;2024-01-27;CLI-81009;Mouse Logitech;Eletrônicos;Centro-Oeste;Televendas;Maria;São Paulo;;12;6,3;19625,17;Pendente;5,0;29;23,1
18644;2024-10-23;CLI-80965;iPhone 15;Eletrônicos;Sul;Online;Carlos;Belo Horizonte;1739,74;15;2,9;25339,31;Concluída;4,2;7;34,0
18645;2024-05-10;CLI-31523;Teclado Mecânico;Acessórios;Sul;Online;Pedro;Porto Alegre;383,9;10;16,6;3201,73;Cancelada;3,2;7;35,0
18646;09-09-2024;CLI-48941;Teclado Mecânico;Periféricos;Centro-Oeste;Online;Ana;São Paulo;6862,07;14;16,3;80409,74;Pendente;2,0;14;19,7
18647;22/12/2024;CLI-73526;Monitor LG;Acessórios;Sudeste;Televendas;João;Belo Horizonte;463,08;13;29,5;4244,13;Cancelada;1,4;5;45,0
18648;08/08/2024;CLI-14813;Teclado Mecânico;Acessórios;Norte;Televendas;João;Rio de Janeiro;6396,75;five;17,4;52837,16;Cancelada;5,0;12;35,6
18649;inválida;CLI-18917;Notebook Dell;Acessórios;Nordeste;Online;Carlos;Rio de Janeiro;2072,74;12.0;21,3;16312,46;Cancelada;4,6;3;16,5
18650;01/12/2024;CLI-82148;iPhone 15;Acessórios;Centro-Oeste;Loja Física;Maria;Rio de Janeiro;3782,32;8;10,4;27111,67;Pendente;1,2;14;7,9
18651;25-09-2024;CLI-74321;Teclado Mecânico;Acessórios;Centro-Oeste;Televendas;Carlos;Curitiba;5007,94;2;3,7;9645,29;Pendente;4,6;17;40,4
18652;06/05/2024;CLI-98474;Monitor LG;Acessórios;Sudeste;Online;Pedro;Curitiba;4381,19;8;14,1;30107,54;Cancelada;2,1;24;24,1
18653;05/02/2024;CLI-59904;iPhone 15;Eletrônicos;Norte;Televendas;Ana;Curitiba;370,72;8;4,8;2823,4;Concluída;4,7;21;13,3
18654;24/12/2024;CLI-66517;Notebook Dell;Periféricos;Sudeste;Revendedor;Maria;São Paulo;7380,98;7;24,6;38956,81;Concluída;2,9;1;19,8
18655;27/09/2024;CLI-84470;iPhone 15;Eletrônicos;Sudeste;Televendas;Pedro;Belo Horizonte;3588,25;15;3,2;52101,39;Cancelada;2,3;29;13,1
18656;2024/06/15 14:30:00;CLI-42875;iPhone 15;Periféricos;Nordeste;Online;João;São Paulo;;2;1,3;4102,25;Cancelada;3,6;23;
18657;15-Jun-2024;CLI-96113;Teclado Mecânico;Periféricos;Centro-Oeste;Online;Carlos;São Paulo;6629,42;14;1,4;91512,51;;1,0;13;33,5
18658;inválida;CLI-61128;Monitor LG;Acessórios;Sudeste;Televendas;João;São Paulo;2567,41;12;13,3;26711,33;Concluída;3,1;25;33,5
18659;04-08-2024;CLI-18391;Teclado Mecânico;Acessórios;Nordeste;Televendas;Ana;Rio de Janeiro;8003,45;dez;3,9;23073,95;Cancelada;2,9;17;31,9
18660;10/06/2024;CLI-79062;Teclado Mecânico;Eletrônicos;Centro-Oeste;Loja Física;Maria;Porto Alegre;5191,38;13;22,6;52235,67;Pendente;2,8;28;39,5
18661;2024-06-15;CLI-13333;Teclado Mecânico;Periféricos;Norte;Televendas;Carlos;Curitiba;5084,63;11;0,6;55595,34;Cancelada;4,0;24;27,9
18662;19/12/2024;CLI-94454;Teclado Mecânico;Eletrônicos;Nordeste;Online;Maria;São Paulo;6098,84;14;1,6;84017,62;Concluída;1,5;16;40,0
18663;05-06-2024;CLI-29083;Monitor LG;Eletrônicos;Sul;Revendedor;Carlos;Curitiba;4342,52;12;27,5;37779,92;Concluída;3,6;1;14,0
18664;04-05-2024;CLI-22224;Mouse Logitech;Eletrônicos;Sudeste;Online;Ana;Rio de Janeiro;5691,74;3;4,9;16238,53;Pendente;3,5;11;17,7
18665;2024-08-26;CLI-93757;iPhone 15;Eletrônicos;Norte;Revendedor;João;Belo Horizonte;3059,21;15;14,2;39372,03;Cancelada;1,4;15;42,1
18666;08-10-2024;CLI-42108;Mouse Logitech;Eletrônicos;Centro-Oeste;Online;Pedro;Belo Horizonte;2714,05;3;16,7;6782,41;Pendente;1,2;9;9,3
18667;inválida;CLI-46859;Mouse Logitech;Periféricos;Sul;Revendedor;Carlos;Porto Alegre;7618,41;5;28,3;27312,0;Concluída;;2;20,8
18668;03-10-2024;CLI-17396;Monitor LG;Acessórios;Sul;Online;Maria;Curitiba;5868,6;2;0,6;11666,78;Cancelada;3,2;21;28,8
18669;06/11/2024;CLI-92278;Teclado Mecânico;Periféricos;Nordeste;Loja Física;Maria;Rio de Janeiro;;5;12,9;15033,5;Cancelada;4,5;26;31,2
18670;26/07/2024;CLI-96702;Mouse Logitech;Eletrônicos;Sudeste;Televendas;Pedro;São Paulo;151,3;3;19,8;364,03;Cancelada;1,7;26;17,4
18671;01-11-2024;CLI-22219;Mouse Logitech;Eletrônicos;Nordeste;Loja Física;Carlos;Porto Alegre;3527,12;12;13,7;36526,85;Concluída;1,8;13;29,6
18672;03/11/2024;CLI-66246;Notebook Dell;Periféricos;Sudeste;Loja Física;Carlos;Porto Alegre;977,3;6;20,8;4644,13;Pendente;3,4;30;40,4
18673;28-08-2024;CLI-71654;Teclado Mecânico;Periféricos;Centro-Oeste;Televendas;Pedro;Porto Alegre;5850,46;12;0,2;70065,11;Cancelada;1,4;20;39,3
18674;02/11/2024;CLI-40762;Monitor LG;Acessórios;Norte;Online;João;Porto Alegre;3076,85;4;12,1;10818,2;Concluída;3,4;4;21,1
18675;05-02-2024;CLI-87570;Notebook Dell;Eletrônicos;Norte;Online;Maria;São Paulo;7642,83;4;29,8;21461,07;Pendente;2,9;18;41,8
18676;inválida;CLI-35899;iPhone 15;Acessórios;Nordeste;Revendedor;Pedro;Rio de Janeiro;6749,44;5;3,6;32532,3;Concluída;1,3;12;35,1
18677;18-07-2024;CLI-91273;iPhone 15;Acessórios;Sul;Loja Física;Ana;Rio de Janeiro;1876,4;five;29,5;17197,21;Concluída;4,7;21;38,1
18678;2024-12-22;CLI-34339;Notebook Dell;Periféricos;Centro-Oeste;Revendedor;Pedro;Porto Alegre;6626,37;dez;24,9;34834,83;Pendente;2,3;8;41,0
18679;2024-11-09;CLI-44574;Teclado Mecânico;Periféricos;Sul;Loja Física;João;Porto Alegre;642,22;6;27,5;2793,66;Cancelada;1,1;17;40,2
18680;2024-08-02;CLI-21724;Notebook Dell;Eletrônicos;Norte;Revendedor;João;São Paulo;8988,78;6;9,7;48701,21;Cancelada;2,1;5;23,7
18681;09-07-2024;CLI-92755;Notebook Dell;Acessórios;Centro-Oeste;Online;João;Rio de Janeiro;5605,09;10;24,6;42262,38;Pendente;2,9;25;7,9
18682;29/06/2024;CLI-41278;Mouse Logitech;Acessórios;Sudeste;Revendedor;Maria;Rio de Janeiro;;2;22,6;13157,74;Concluída;3,2;22;31,9
18683;2024-01-02;CLI-14139;Teclado Mecânico;Acessórios;Nordeste;Loja Física;Pedro;São Paulo;8136,66;9;11,6;64735,27;Concluída;2,3;18;35,0
18684;2024-04-19;CLI-14996;Mouse Logitech;Periféricos;Sul;Loja Física;Pedro;Curitiba;4934,84;4;11,4;17489,07;Pendente;3,1;6;30,9
18685;inválida;CLI-89480;Notebook Dell;Periféricos;Centro-Oeste;Online;João;Belo Horizonte;6755,1;2;9,5;12226,73;Pendente;4,4;21;17,4
18686;26-11-2024;CLI-21906;iPhone 15;Periféricos;Centro-Oeste;Revendedor;João;Curitiba;3683,51;12.0;1,5;89980,79;Concluída;2,0;29;22,1
18687;28-02-2024;CLI-43270;Monitor LG;Eletrônicos;Centro-Oeste;Loja Física;Carlos;Belo Horizonte;7963,98;15;19,0;96762,36;Concluída;4,0;18;22,1
18688;10/08/2024;CLI-77205;Teclado Mecânico;Periféricos;Sudeste;Revendedor;Pedro;Belo Horizonte;4875,24;7;0,1;34092,55;Cancelada;4,4;22;8,8
18689;09-03-2024;CLI-66705;Mouse Logitech;Acessórios;Centro-Oeste;Loja Física;Carlos;Porto Alegre;7840,62;14;24,0;83424,2;Cancelada;3,2;6;15,4
18690;2024-12-11;CLI-25860;Teclado Mecânico;Eletrônicos;Sudeste;Loja Física;Ana;Curitiba;425,27;12;11,2;4531,68;Cancelada;1,1;5;6,6
18691;18-11-2024;CLI-60690;Notebook Dell;Periféricos;Centro-Oeste;Loja Física;Maria;Curitiba;2827,24;4;28,8;8051,98;Concluída;2,8;30;23,9
18692;11-04-2024;CLI-88806;Teclado Mecânico;Periféricos;Centro-Oeste;Online;Carlos;Curitiba;7532,71;14;25,5;78566,17;Concluída;4,9;15;41,7
18693;05-06-2024;CLI-66935;iPhone 15;Periféricos;Norte;Online;Ana;Porto Alegre;4512,12;9;10,5;36345,13;Pendente;1,8;8;15,6
18694;inválida;CLI-30520;Mouse Logitech;Acessórios;Centro-Oeste;Online;João;Porto Alegre;7529,59;11;6,8;77193,36;Cancelada;3,8;12;14,1
18695;11-07-2024;CLI-74060;Teclado Mecânico;Periféricos;Centro-Oeste;Loja Física;João;Rio de Janeiro;;12;26,0;33690,54;Pendente;3,8;24;6,9
18696;2024-04-16;CLI-74768;Teclado Mecânico;Eletrônicos;Nordeste;Online;João;São Paulo;7071,04;6;21,9;33134,89;Concluída;2,5;29;24,2
18697;2024/06/15 14:30:00;CLI-30168;Mouse Logitech;Eletrônicos;Centro-Oeste;Revendedor;Carlos;São Paulo;3829,44;dez;29,9;40266,56;Pendente;1,3;30;
18698;28-02-2024;CLI-21800;iPhone 15;Acessórios;Sudeste;Online;João;Rio de Janeiro;1626,44;15;22,1;19004,95;Cancelada;1,3;16;13,0
18699;2024-09-02;CLI-27266;Monitor LG;Acessórios;Sudeste;Televendas;Pedro;Curitiba;8037,33;11;12,2;77624,53;Pendente;1,9;24;18,1
18700;24-04-2024;CLI-87513;iPhone 15;Periféricos;Sul;Online;Maria;Rio de Janeiro;5016,8;1;25,4;3742,53;Pendente;3,5;20;39,0
18701;22-03-2024;CLI-22656;Monitor LG;Eletrônicos;Sul;Televendas;Carlos;São Paulo;3399,86;9;19,4;24662,58;Concluída;4,1;17;31,2
18702;06-08-2024;CLI-85364;Notebook Dell;Periféricos;Centro-Oeste;Revendedor;João;Belo Horizonte;7453,33;2;1,7;14653,25;Concluída;4,2;20;8,3
18703;inválida;CLI-69048;Mouse Logitech;Acessórios;Nordeste;Revendedor;João;Curitiba;2372,71;5;1,8;11650,01;Concluída;1,5;24;40,4
18704;23-12-2024;CLI-50141;Mouse Logitech;Acessórios;Sudeste;Revendedor;Pedro;Porto Alegre;8262,99;13;19,5;86472,19;Concluída;4,0;19;14,1
18705;23-12-2024;CLI-80467;Notebook Dell;Eletrônicos;Sul;Online;Pedro;Belo Horizonte;2944,22;6;8,8;16110,77;Pendente;3,1;11;33,4
18706;2024-06-30;CLI-29363;iPhone 15;Acessórios;Norte;Loja Física;João;Curitiba;8742,14;five;21,0;6906,29;Pendente;4,3;23;36,3
18707;2024-09-07;CLI-16356;Teclado Mecânico;Acessórios;Nordeste;Loja Física;João;Rio de Janeiro;8177,86;1;3,3;7907,99;Concluída;1,1;11;32,7
18708;16-07-2024;CLI-29705;iPhone 15;Periféricos;Nordeste;Televendas;João;São Paulo;;12;27,4;27926,66;Cancelada;2,9;13;21,7
18709;20/06/2024;CLI-69006;Monitor LG;Acessórios;Sul;Online;Maria;Curitiba;6931,91;10;4,8;65991,78;Cancelada;3,1;28;8,2
18710;15-Jun-2024;CLI-49236;Mouse Logitech;Eletrônicos;Sudeste;Revendedor;Maria;São Paulo;2286,12;9;1,9;20184,15;;1,4;22;26,6
18711;29-07-2024;CLI-24066;Monitor LG;Eletrônicos;Nordeste;Televendas;Carlos;Rio de Janeiro;5709,49;5;28,7;42744,09;Pendente;1,5;9;8,5
18712;inválida;CLI-40541;iPhone 15;Eletrônicos;Centro-Oeste;Online;Maria;Curitiba;4878,25;15;23,8;55758,4;Cancelada;4,8;12;38,4
18713;28-08-2024;CLI-17590;Monitor LG;Acessórios;Centro-Oeste;Televendas;Maria;Curitiba;8238,23;13;5,8;100885,36;Cancelada;4,8;3;11,3
18714;21/02/2024;CLI-51440;Teclado Mecânico;Eletrônicos;Norte;Online;Maria;Belo Horizonte;6769,83;14;3,3;91649,96;Cancelada;2,8;21;8,3
18715;2024-05-28;CLI-88193;Notebook Dell;Eletrônicos;Sul;Online;Maria;Belo Horizonte;5187,11;14;9,1;66011,16;Cancelada;4,3;28;27,8
18716;22-04-2024;CLI-62835;Mouse Logitech;Eletrônicos;Norte;Loja Física;Maria;Curitiba;4546,04;dez;26,4;3345,89;Cancelada;1,0;4;15,8
18717;16-11-2024;CLI-50976;Monitor LG;Eletrônicos;Norte;Loja Física;Carlos;Curitiba;3411,74;3;8,2;9395,93;Cancelada;3,2;12;20,9
18718;25-08-2024;CLI-44724;Notebook Dell;Acessórios;Sudeste;Online;Maria;São Paulo;6014,81;4;13,5;20811,24;Cancelada;2,0;14;12,6
18719;11/03/2024;CLI-34727;Notebook Dell;Periféricos;Nordeste;Revendedor;Maria;Curitiba;8372,01;10;23,4;64129,6;Cancelada;3,2;18;9,1
18720;03-01-2024;CLI-40246;Teclado Mecânico;Eletrônicos;Centro-Oeste;Revendedor;João;Belo Horizonte;710,9;10;0,5;7073,45;Concluída;2,7;15;32,6
18721;inválida;CLI-42750;Teclado Mecânico;Periféricos;Sudeste;Online;João;São Paulo;;3;6,2;9614,48;Concluída;4,3;19;18,9
18722;08/04/2024;CLI-20767;Mouse Logitech;Periféricos;Sul;Revendedor;Carlos;Porto Alegre;5844,9;13;16,7;63294,42;Concluída;3,4;2;35,3
18723;27/04/2024;CLI-34176;Monitor LG;Acessórios;Nordeste;Revendedor;Pedro;São Paulo;8452,39;12.0;18,1;96915,1;Pendente;1,6;17;19,6
18724;10-11-2024;CLI-70707;Mouse Logitech;Periféricos;Centro-Oeste;Loja Física;Pedro;São Paulo;230,74;13;26,2;2213,72;Cancelada;3,0;23;34,4
18725;2024-09-26;CLI-77994;Notebook Dell;Periféricos;Sudeste;Revendedor;Carlos;São Paulo;2768,61;1;1,1;2738,16;Concluída;4,0;10;9,7
18726;22/02/2024;CLI-30490;Mouse Logitech;Eletrônicos;Sul;Online;Ana;Curitiba;8537,5;15;29,5;90284,06;Concluída;1,7;24;19,5
18727;07/03/2024;CLI-78716;Notebook Dell;Eletrônicos;Sul;Televendas;Maria;Rio de Janeiro;2690,83;12;6,2;30287,98;Cancelada;4,4;22;22,5
18728;17-02-2024;CLI-63016;Monitor LG;Eletrônicos;Sudeste;Online;Maria;Porto Alegre;5295,87;14;18,5;60425,88;Pendente;;25;25,4
18729;2024-11-13;CLI-87900;Teclado Mecânico;Periféricos;Nordeste;Revendedor;Ana;Porto Alegre;7372,86;14;2,3;100845,98;Concluída;1,5;18;27,7
18730;inválida;CLI-53622;Teclado Mecânico;Eletrônicos;Norte;Revendedor;Maria;Rio de Janeiro;8278,69;4;25,0;24836,07;Concluída;4,7;16;12,8
18731;2024-05-27;CLI-79148;Teclado Mecânico;Periféricos;Sul;Revendedor;Carlos;São Paulo;8849,67;2;12,1;15557,72;Concluída;4,9;19;18,9
18732;05/04/2024;CLI-17722;iPhone 15;Periféricos;Sudeste;Revendedor;Pedro;Curitiba;4625,1;3;19,7;11141,87;Cancelada;4,8;7;31,4
18733;27/10/2024;CLI-55245;Notebook Dell;Eletrônicos;Centro-Oeste;Loja Física;Ana;São Paulo;1403,92;5;19,6;5643,76;Concluída;3,0;7;5,1
18734;2024-02-10;CLI-47948;Monitor LG;Acessórios;Sul;Online;Ana;São Paulo;;13;27,3;57307,37;Pendente;1,7;8;13,5
18735;27/02/2024;CLI-26426;Notebook Dell;Periféricos;Sudeste;Online;Maria;Rio de Janeiro;920,22;five;7,1;12823,27;Concluída;2,4;26;20,9
18736;28/03/2024;CLI-10003;Mouse Logitech;Acessórios;Nordeste;Televendas;Ana;Porto Alegre;3081,77;11;12,7;29594,24;Concluída;2,3;14;11,4
18737;17/09/2024;CLI-43218;Notebook Dell;Acessórios;Sudeste;Revendedor;João;Curitiba;4905,3;13;15,5;53884,72;Pendente;1,7;14;32,9
18738;2024/06/15 14:30:00;CLI-87896;Teclado Mecânico;Eletrônicos;Sul;Loja Física;Ana;Porto Alegre;4779,18;9;16,6;35872,53;Concluída;1,0;10;
18739;inválida;CLI-12562;Mouse Logitech;Acessórios;Nordeste;Revendedor;Ana;São Paulo;3085,19;15;15,2;39243,62;Concluída;1,7;18;33,5
18740;2024-11-03;CLI-57170;Monitor LG;Acessórios;Sudeste;Televendas;Pedro;Porto Alegre;1703,61;6;28,6;7298,27;Pendente;4,3;23;31,2
18741;2024-03-10;CLI-88265;iPhone 15;Acessórios;Centro-Oeste;Televendas;Maria;Porto Alegre;2118,82;7;3,2;14357,12;Cancelada;2,2;6;11,3
18742;2024-05-01;CLI-99663;iPhone 15;Eletrônicos;Nordeste;Loja Física;Maria;Curitiba;8114,77;3;2,7;23687,01;Pendente;4,1;21;33,2
18743;15/02/2024;CLI-55026;Notebook Dell;Eletrônicos;Sudeste;Loja Física;João;Curitiba;5078,61;3;9,7;13757,95;Pendente;4,8;22;35,7
18744;26-06-2024;CLI-36833;Teclado Mecânico;Periféricos;Centro-Oeste;Revendedor;Pedro;São Paulo;4970,25;12;29,4;42107,96;Pendente;1,6;15;36,6
18745;2024-03-04;CLI-91276;Mouse Logitech;Acessórios;Centro-Oeste;Loja Física;João;Curitiba;154,58;14;22,3;1681,52;Concluída;4,9;3;40,2
18746;01-07-2024;CLI-63884;Monitor LG;Periféricos;Sul;Loja Física;João;Rio de Janeiro;4275,12;11;15,3;83645,71;Pendente;3,4;10;11,9
18747;08/04/2024;CLI-59547;Mouse Logitech;Periféricos;Centro-Oeste;Televendas;Maria;São Paulo;;2;20,2;14142,27;Pendente;4,7;25;26,9
18748;inválida;CLI-23179;iPhone 15;Eletrônicos;Centro-Oeste;Loja Física;Ana;Belo Horizonte;4479,27;8;27,1;26123,1;Cancelada;1,9;27;16,3
18749;24/10/2024;CLI-58795;Mouse Logitech;Acessórios;Nordeste;Online;Maria;Rio de Janeiro;350,24;11;7,3;3571,4;Cancelada;3,7;15;18,4
18750;29-01-2024;CLI-68005;Teclado Mecânico;Acessórios;Norte;Online;Ana;São Paulo;7418,0;1;3,1;7188,04;Concluída;1,3;5;38,2
18751;21/03/2024;CLI-56361;Monitor LG;Eletrônicos;Norte;Revendedor;Pedro;Curitiba;7586,38;5;11,1;33721,46;Cancelada;1,6;28;40,3
18752;29/11/2024;CLI-55965;Mouse Logitech;Periféricos;Sudeste;Online;Carlos;Belo Horizonte;543,78;14;20,7;6037,05;Pendente;4,2;11;31,0
18753;2024-09-05;CLI-41050;Monitor LG;Acessórios;Sudeste;Revendedor;Maria;Rio de Janeiro;4022,28;2;7,9;7409,04;Concluída;1,8;28;11,6
18754;19/04/2024;CLI-13434;Teclado Mecânico;Acessórios;Sudeste;Televendas;Carlos;São Paulo;8974,89;dez;2,7;43662,84;Pendente;3,4;12;37,5
18755;2024-10-22;CLI-37713;Mouse Logitech;Eletrônicos;Centro-Oeste;Televendas;João;Belo Horizonte;7031,98;10;28,2;50489,62;Concluída;1,0;14;42,0
18756;20-10-2024;CLI-27684;iPhone 15;Periféricos;Norte;Televendas;João;Rio de Janeiro;5541,8;6;23,6;25403,61;Cancelada;3,4;17;42,9
18757;inválida;CLI-95095;Monitor LG;Eletrônicos;Sudeste;Televendas;Pedro;Porto Alegre;635,77;6;4,6;3639,15;Cancelada;4,7;9;43,5
18758;2024-12-11;CLI-19598;Notebook Dell;Eletrônicos;Sul;Online;Ana;Belo Horizonte;4764,15;6;2,4;27898,86;Pendente;1,2;24;9,8
18759;2024-07-14;CLI-54859;Monitor LG;Acessórios;Centro-Oeste;Loja Física;João;Belo Horizonte;5880,17;10;24,0;93847,51;Concluída;2,2;11;39,4
18760;25-08-2024;CLI-70354;Monitor LG;Acessórios;Norte;Online;Carlos;Rio de Janeiro;;12.0;7,4;91322,07;Cancelada;4,4;5;6,3
18761;17/06/2024;CLI-23067;iPhone 15;Acessórios;Centro-Oeste;Televendas;Maria;Curitiba;3266,74;2;4,8;6219,87;Pendente;3,1;13;39,8
18762;09-12-2024;CLI-70629;iPhone 15;Periféricos;Sudeste;Revendedor;Carlos;Curitiba;7756,61;1;4,6;7399,81;Pendente;1,9;11;38,8
18763;15-Jun-2024;CLI-55655;Monitor LG;Eletrônicos;Centro-Oeste;Revendedor;Pedro;Curitiba;8321,33;8;25,6;49528,56;;1,7;27;21,1
18764;07/03/2024;CLI-95321;iPhone 15;Periféricos;Sudeste;Loja Física;Ana;Porto Alegre;574,05;five;11,5;3556,24;Pendente;3,4;20;21,0
18765;14/01/2024;CLI-96365;iPhone 15;Periféricos;Norte;Televendas;João;São Paulo;5584,13;8;29,0;31717,86;Pendente;2,3;30;40,3
18766;inválida;CLI-11718;Notebook Dell;Eletrônicos;Norte;Online;Pedro;Belo Horizonte;5543,58;12;28,0;47896,53;Pendente;2,3;4;22,8
18767;04-07-2024;CLI-73008;Notebook Dell;Acessórios;Nordeste;Loja Física;Maria;Porto Alegre;7679,04;11;14,9;71883,49;Pendente;3,6;11;43,0
18768;25-12-2024;CLI-38774;Teclado Mecânico;Acessórios;Centro-Oeste;Revendedor;Maria;Curitiba;270,36;1;19,9;216,56;Pendente;2,0;3;23,5
18769;2024-11-04;CLI-24428;Notebook Dell;Acessórios;Sul;Revendedor;Pedro;Curitiba;4069,53;7;19,4;22960,29;Concluída;1,8;6;16,7
